CustomerID (index),Prob_Churn,Rischio
5585,0.2,Basso
2995,0.2,Basso
250,0.2,Basso
1010,0.2,Basso
6467,0.2,Basso
1963,0.2,Basso
5788,0.2,Basso
5837,0.2,Basso
5176,0.2,Basso
6468,0.2,Basso
4161,0.2,Basso
4421,0.2,Basso
5187,0.2,Basso
5323,0.2,Basso
781,0.2,Basso
4450,0.2,Basso
5887,0.2,Basso
2301,0.2,Basso
5904,0.2,Basso
4137,0.2,Basso
1114,0.2,Basso
3464,0.2,Basso
1079,0.2,Basso
5147,0.2,Basso
1800,0.2,Basso
3695,0.2,Basso
1755,0.2,Basso
6561,0.2,Basso
5418,0.2,Basso
5700,0.2,Basso
3782,0.2,Basso
6347,0.2,Basso
6165,0.2,Basso
5114,0.2,Basso
2887,0.2,Basso
2880,0.2,Basso
2518,0.2,Basso
4915,0.2,Basso
2278,0.2,Basso
999,0.2,Basso
754,0.2,Basso
5684,0.2,Basso
1018,0.2,Basso
6630,0.2,Basso
2122,0.2,Basso
2785,0.2,Basso
1676,0.2,Basso
2739,0.2,Basso
4001,0.2,Basso
6714,0.2,Basso
1620,0.2,Basso
2764,0.2,Basso
4521,0.2,Basso
4610,0.2,Basso
4641,0.2,Basso
2902,0.2,Basso
5032,0.19,Basso
2478,0.19,Basso
895,0.19,Basso
5110,0.19,Basso
3584,0.19,Basso
407,0.19,Basso
435,0.19,Basso
5415,0.19,Basso
2856,0.19,Basso
197,0.19,Basso
3698,0.19,Basso
6845,0.19,Basso
5708,0.19,Basso
1834,0.19,Basso
1129,0.19,Basso
4940,0.19,Basso
2296,0.19,Basso
1844,0.19,Basso
6985,0.19,Basso
3564,0.19,Basso
6515,0.19,Basso
577,0.19,Basso
6855,0.19,Basso
4700,0.19,Basso
3427,0.19,Basso
3916,0.19,Basso
3418,0.19,Basso
3811,0.19,Basso
5413,0.19,Basso
3463,0.19,Basso
1732,0.19,Basso
1298,0.19,Basso
1526,0.19,Basso
6113,0.19,Basso
1580,0.19,Basso
3857,0.19,Basso
326,0.19,Basso
1548,0.19,Basso
4000,0.19,Basso
4083,0.19,Basso
2628,0.19,Basso
4475,0.19,Basso
4470,0.19,Basso
4099,0.19,Basso
4050,0.19,Basso
302,0.19,Basso
4257,0.19,Basso
2398,0.19,Basso
443,0.19,Basso
3337,0.19,Basso
2400,0.19,Basso
4416,0.19,Basso
557,0.19,Basso
1369,0.19,Basso
4411,0.19,Basso
267,0.19,Basso
5833,0.19,Basso
1418,0.19,Basso
6668,0.19,Basso
4179,0.19,Basso
1457,0.19,Basso
6825,0.19,Basso
4286,0.19,Basso
5071,0.19,Basso
6798,0.19,Basso
491,0.19,Basso
2966,0.19,Basso
6131,0.19,Basso
2965,0.19,Basso
477,0.19,Basso
6144,0.19,Basso
2977,0.1857998801677651,Basso
1074,0.18370468859889197,Basso
6445,0.18,Basso
1022,0.18,Basso
136,0.18,Basso
6415,0.18,Basso
5800,0.18,Basso
2692,0.18,Basso
4959,0.18,Basso
4376,0.18,Basso
4375,0.18,Basso
1441,0.18,Basso
6271,0.18,Basso
4335,0.18,Basso
4183,0.18,Basso
3989,0.18,Basso
1609,0.18,Basso
1635,0.18,Basso
2754,0.18,Basso
3223,0.18,Basso
1977,0.18,Basso
2392,0.18,Basso
3314,0.18,Basso
4129,0.18,Basso
1528,0.18,Basso
2731,0.18,Basso
1539,0.18,Basso
1515,0.18,Basso
1516,0.18,Basso
3969,0.18,Basso
5255,0.18,Basso
6581,0.18,Basso
376,0.18,Basso
4683,0.18,Basso
6602,0.18,Basso
6712,0.18,Basso
6306,0.18,Basso
2602,0.18,Basso
4696,0.18,Basso
1245,0.18,Basso
5060,0.18,Basso
2276,0.18,Basso
6879,0.18,Basso
141,0.18,Basso
3669,0.18,Basso
2860,0.18,Basso
4937,0.18,Basso
3014,0.18,Basso
6160,0.18,Basso
430,0.18,Basso
3489,0.18,Basso
390,0.18,Basso
3468,0.18,Basso
4846,0.18,Basso
4849,0.18,Basso
1899,0.18,Basso
1044,0.18,Basso
3856,0.18,Basso
3588,0.18,Basso
5097,0.18,Basso
6481,0.18,Basso
65,0.18,Basso
2170,0.18,Basso
14,0.18,Basso
3599,0.18,Basso
641,0.17,Basso
3369,0.17,Basso
6739,0.17,Basso
1762,0.17,Basso
602,0.17,Basso
1320,0.17,Basso
4443,0.17,Basso
5182,0.17,Basso
776,0.17,Basso
1633,0.17,Basso
2781,0.17,Basso
2789,0.17,Basso
3961,0.17,Basso
4560,0.17,Basso
3212,0.17,Basso
4494,0.17,Basso
5379,0.17,Basso
2024,0.17,Basso
2640,0.17,Basso
4431,0.17,Basso
5462,0.17,Basso
4124,0.17,Basso
237,0.17,Basso
1487,0.17,Basso
1287,0.17,Basso
5546,0.17,Basso
223,0.17,Basso
4477,0.17,Basso
1307,0.17,Basso
514,0.17,Basso
2967,0.17,Basso
1005,0.17,Basso
566,0.17,Basso
4309,0.17,Basso
5607,0.17,Basso
5105,0.17,Basso
2065,0.17,Basso
456,0.17,Basso
2043,0.17,Basso
922,0.17,Basso
1801,0.17,Basso
3667,0.17,Basso
394,0.17,Basso
4904,0.17,Basso
1881,0.17,Basso
156,0.17,Basso
6390,0.17,Basso
6330,0.17,Basso
5237,0.17,Basso
6834,0.17,Basso
1142,0.17,Basso
1089,0.17,Basso
2868,0.17,Basso
91,0.17,Basso
1252,0.17,Basso
6604,0.17,Basso
2591,0.17,Basso
2271,0.17,Basso
3798,0.17,Basso
3774,0.17,Basso
4733,0.17,Basso
5543,0.17,Basso
2436,0.17,Basso
4712,0.17,Basso
1955,0.17,Basso
2305,0.17,Basso
5986,0.17,Basso
5271,0.17,Basso
5953,0.17,Basso
6060,0.17,Basso
5089,0.17,Basso
5489,0.17,Basso
5663,0.17,Basso
4791,0.17,Basso
4632,0.1647932656598168,Basso
947,0.16,Basso
6084,0.16,Basso
4308,0.16,Basso
2173,0.16,Basso
273,0.16,Basso
3254,0.16,Basso
5447,0.16,Basso
6628,0.16,Basso
6955,0.16,Basso
4537,0.16,Basso
4571,0.16,Basso
2331,0.16,Basso
45,0.16,Basso
4391,0.16,Basso
6701,0.16,Basso
4406,0.16,Basso
2918,0.16,Basso
6292,0.16,Basso
6291,0.16,Basso
2702,0.16,Basso
622,0.16,Basso
4359,0.16,Basso
4334,0.16,Basso
5839,0.16,Basso
4360,0.16,Basso
5571,0.16,Basso
5805,0.16,Basso
6909,0.16,Basso
2699,0.16,Basso
1597,0.16,Basso
1617,0.16,Basso
3922,0.16,Basso
2325,0.16,Basso
5925,0.16,Basso
2735,0.16,Basso
2771,0.16,Basso
357,0.16,Basso
6455,0.16,Basso
3697,0.16,Basso
6318,0.16,Basso
1189,0.16,Basso
3820,0.16,Basso
1737,0.16,Basso
6570,0.16,Basso
1725,0.16,Basso
6298,0.16,Basso
2136,0.16,Basso
871,0.16,Basso
6804,0.16,Basso
4545,0.16,Basso
4576,0.16,Basso
4579,0.16,Basso
1266,0.16,Basso
3960,0.16,Basso
3416,0.16,Basso
6605,0.16,Basso
3872,0.16,Basso
3883,0.16,Basso
765,0.16,Basso
4623,0.16,Basso
89,0.16,Basso
5443,0.16,Basso
2847,0.16,Basso
5707,0.16,Basso
4702,0.16,Basso
5699,0.16,Basso
60,0.16,Basso
903,0.16,Basso
4689,0.16,Basso
1944,0.16,Basso
5562,0.16,Basso
1118,0.16,Basso
1727,0.16,Basso
5987,0.16,Basso
5216,0.16,Basso
4821,0.16,Basso
4782,0.16,Basso
1042,0.16,Basso
1037,0.16,Basso
1774,0.16,Basso
1789,0.16,Basso
3646,0.16,Basso
1829,0.16,Basso
4836,0.16,Basso
5479,0.16,Basso
6756,0.16,Basso
897,0.16,Basso
5647,0.16,Basso
959,0.16,Basso
5471,0.16,Basso
3009,0.16,Basso
3041,0.16,Basso
7013,0.16,Basso
1596,0.15479326565981677,Basso
6337,0.15,Basso
6420,0.15,Basso
2188,0.15,Basso
1825,0.15,Basso
6017,0.15,Basso
713,0.15,Basso
720,0.15,Basso
719,0.15,Basso
1910,0.15,Basso
3477,0.15,Basso
5101,0.15,Basso
384,0.15,Basso
1812,0.15,Basso
1765,0.15,Basso
5235,0.15,Basso
2286,0.15,Basso
2284,0.15,Basso
3846,0.15,Basso
5410,0.15,Basso
5517,0.15,Basso
5258,0.15,Basso
3430,0.15,Basso
1950,0.15,Basso
3396,0.15,Basso
1648,0.15,Basso
3877,0.15,Basso
2864,0.15,Basso
5954,0.15,Basso
5228,0.15,Basso
5225,0.15,Basso
5295,0.15,Basso
2343,0.15,Basso
2335,0.15,Basso
6254,0.15,Basso
6653,0.15,Basso
4097,0.15,Basso
4094,0.15,Basso
4085,0.15,Basso
701,0.15,Basso
3345,0.15,Basso
625,0.15,Basso
1471,0.15,Basso
1468,0.15,Basso
1493,0.15,Basso
4151,0.15,Basso
4167,0.15,Basso
815,0.15,Basso
1446,0.15,Basso
6265,0.15,Basso
5813,0.15,Basso
69,0.15,Basso
5436,0.15,Basso
4299,0.15,Basso
1420,0.15,Basso
2923,0.15,Basso
3274,0.15,Basso
2047,0.15,Basso
2067,0.15,Basso
1378,0.15,Basso
4449,0.15,Basso
4423,0.15,Basso
245,0.15,Basso
228,0.15,Basso
2623,0.15,Basso
4569,0.15,Basso
5452,0.15,Basso
4498,0.15,Basso
5384,0.15,Basso
2985,0.15,Basso
6111,0.15,Basso
3163,0.15,Basso
3123,0.15,Basso
6138,0.15,Basso
2401,0.15,Basso
6301,0.15,Basso
4601,0.15,Basso
2420,0.15,Basso
6732,0.15,Basso
5485,0.15,Basso
1152,0.15,Basso
4891,0.15,Basso
4889,0.15,Basso
4875,0.15,Basso
6744,0.15,Basso
960,0.15,Basso
2975,0.15,Basso
472,0.15,Basso
6898,0.15,Basso
3095,0.15,Basso
2123,0.15,Basso
7015,0.15,Basso
396,0.14,Basso
2477,0.14,Basso
1518,0.14,Basso
281,0.14,Basso
1128,0.14,Basso
4777,0.14,Basso
5884,0.14,Basso
798,0.14,Basso
6786,0.14,Basso
1151,0.14,Basso
5103,0.14,Basso
108,0.14,Basso
5978,0.14,Basso
6014,0.14,Basso
5865,0.14,Basso
1567,0.14,Basso
6947,0.14,Basso
2449,0.14,Basso
2978,0.14,Basso
2205,0.14,Basso
2248,0.14,Basso
2836,0.14,Basso
3838,0.14,Basso
1669,0.14,Basso
3327,0.14,Basso
6036,0.14,Basso
467,0.14,Basso
6673,0.14,Basso
6984,0.14,Basso
5366,0.14,Basso
615,0.14,Basso
2554,0.14,Basso
7004,0.14,Basso
56,0.14,Basso
4566,0.14,Basso
853,0.14,Basso
3632,0.14,Basso
3668,0.14,Basso
4572,0.14,Basso
6147,0.14,Basso
6779,0.14,Basso
907,0.14,Basso
2391,0.14,Basso
5469,0.14,Basso
2059,0.14,Basso
5944,0.14,Basso
2225,0.14,Basso
2219,0.14,Basso
4676,0.14,Basso
3959,0.14,Basso
1465,0.14,Basso
5787,0.14,Basso
6922,0.14,Basso
1172,0.14,Basso
3880,0.14,Basso
665,0.14,Basso
1230,0.14,Basso
4460,0.14,Basso
829,0.14,Basso
1583,0.14,Basso
3257,0.14,Basso
3893,0.14,Basso
328,0.14,Basso
3786,0.14,Basso
6262,0.14,Basso
6376,0.14,Basso
1749,0.14,Basso
2049,0.14,Basso
1241,0.14,Basso
3472,0.14,Basso
4174,0.14,Basso
2765,0.14,Basso
2079,0.14,Basso
1474,0.14,Basso
6692,0.14,Basso
3706,0.14,Basso
4465,0.14,Basso
6324,0.14,Basso
806,0.14,Basso
388,0.14,Basso
6005,0.14,Basso
4024,0.14,Basso
2387,0.14,Basso
4617,0.14,Basso
6184,0.14,Basso
6665,0.14,Basso
5521,0.14,Basso
916,0.14,Basso
4266,0.14,Basso
1769,0.14,Basso
6114,0.14,Basso
617,0.14,Basso
5205,0.14,Basso
709,0.14,Basso
6192,0.14,Basso
3806,0.14,Basso
4358,0.14,Basso
689,0.14,Basso
75,0.14,Basso
6439,0.14,Basso
2330,0.14,Basso
5236,0.14,Basso
6711,0.14,Basso
3420,0.14,Basso
5339,0.14,Basso
1190,0.14,Basso
5784,0.14,Basso
5244,0.14,Basso
1409,0.14,Basso
1411,0.14,Basso
5519,0.14,Basso
2793,0.14,Basso
3675,0.13873987539888927,Basso
2837,0.13873987539888927,Basso
2946,0.13,Basso
5960,0.13,Basso
6,0.13,Basso
2482,0.13,Basso
4118,0.13,Basso
6247,0.13,Basso
3010,0.13,Basso
4526,0.13,Basso
5594,0.13,Basso
2945,0.13,Basso
1882,0.13,Basso
1562,0.13,Basso
2363,0.13,Basso
4968,0.13,Basso
6782,0.13,Basso
2139,0.13,Basso
5000,0.13,Basso
6149,0.13,Basso
1811,0.13,Basso
3629,0.13,Basso
3658,0.13,Basso
559,0.13,Basso
5675,0.13,Basso
4144,0.13,Basso
5280,0.13,Basso
4497,0.13,Basso
5047,0.13,Basso
1336,0.13,Basso
3558,0.13,Basso
2698,0.13,Basso
1098,0.13,Basso
4372,0.13,Basso
5412,0.13,Basso
502,0.13,Basso
4577,0.13,Basso
482,0.13,Basso
5416,0.13,Basso
236,0.13,Basso
5370,0.13,Basso
4656,0.13,Basso
919,0.13,Basso
5938,0.13,Basso
2093,0.13,Basso
3243,0.13,Basso
178,0.13,Basso
1138,0.13,Basso
4704,0.13,Basso
4643,0.13,Basso
4634,0.13,Basso
4223,0.13,Basso
4210,0.13,Basso
3545,0.13,Basso
6696,0.13,Basso
1893,0.13,Basso
3661,0.13,Basso
3660,0.13,Basso
1038,0.13,Basso
2650,0.13,Basso
6204,0.13,Basso
428,0.13,Basso
6393,0.13,Basso
1174,0.13,Basso
1343,0.13,Basso
2961,0.13,Basso
1649,0.13,Basso
3853,0.13,Basso
6548,0.13,Basso
6212,0.13,Basso
3393,0.13,Basso
1188,0.13,Basso
6461,0.13,Basso
6882,0.13,Basso
2671,0.13,Basso
3154,0.13,Basso
2249,0.13,Basso
2914,0.13,Basso
1090,0.13,Basso
6998,0.13,Basso
3483,0.13,Basso
2395,0.13,Basso
2588,0.13,Basso
254,0.13,Basso
4549,0.13,Basso
2371,0.13,Basso
1067,0.13,Basso
340,0.13,Basso
529,0.13,Basso
6185,0.13,Basso
3571,0.13,Basso
5040,0.13,Basso
4090,0.13,Basso
5545,0.13,Basso
3623,0.13,Basso
3335,0.13,Basso
1121,0.13,Basso
1414,0.13,Basso
3585,0.13,Basso
2882,0.13,Basso
4275,0.1289230296512521,Basso
4322,0.12371629531106888,Basso
509,0.12025532590885697,Basso
6761,0.12006684977353595,Basso
5976,0.12,Basso
4337,0.12,Basso
6193,0.12,Basso
4793,0.12,Basso
6029,0.12,Basso
6517,0.12,Basso
4514,0.12,Basso
3597,0.12,Basso
3048,0.12,Basso
912,0.12,Basso
5226,0.12,Basso
3447,0.12,Basso
5118,0.12,Basso
1425,0.12,Basso
6546,0.12,Basso
6387,0.12,Basso
6062,0.12,Basso
4420,0.12,Basso
1972,0.12,Basso
5969,0.12,Basso
2700,0.12,Basso
3221,0.12,Basso
3423,0.12,Basso
890,0.12,Basso
5240,0.12,Basso
2542,0.12,Basso
6891,0.12,Basso
1952,0.12,Basso
5435,0.12,Basso
2932,0.12,Basso
827,0.12,Basso
6904,0.12,Basso
432,0.12,Basso
359,0.12,Basso
4672,0.12,Basso
1442,0.12,Basso
4921,0.12,Basso
811,0.12,Basso
1407,0.12,Basso
3760,0.12,Basso
4306,0.12,Basso
3289,0.12,Basso
6900,0.12,Basso
322,0.12,Basso
1246,0.12,Basso
1221,0.12,Basso
4461,0.12,Basso
1775,0.12,Basso
3718,0.12,Basso
4225,0.12,Basso
5316,0.12,Basso
2362,0.12,Basso
4347,0.12,Basso
4933,0.12,Basso
4755,0.12,Basso
6915,0.12,Basso
6921,0.12,Basso
1960,0.12,Basso
2959,0.12,Basso
1168,0.12,Basso
2991,0.12,Basso
6319,0.12,Basso
3137,0.12,Basso
6759,0.12,Basso
4191,0.12,Basso
2737,0.12,Basso
2767,0.12,Basso
4762,0.12,Basso
5353,0.12,Basso
545,0.12,Basso
4998,0.12,Basso
5920,0.12,Basso
2736,0.12,Basso
4831,0.12,Basso
4873,0.12,Basso
3281,0.12,Basso
4730,0.12,Basso
5377,0.12,Basso
4787,0.12,Basso
5962,0.12,Basso
4181,0.12,Basso
4990,0.12,Basso
4588,0.12,Basso
3454,0.12,Basso
996,0.12,Basso
4042,0.12,Basso
6697,0.12,Basso
1565,0.12,Basso
2627,0.12,Basso
2919,0.12,Basso
2842,0.12,Basso
757,0.12,Basso
5980,0.12,Basso
6470,0.12,Basso
1685,0.12,Basso
2211,0.12,Basso
2620,0.12,Basso
5035,0.12,Basso
3648,0.12,Basso
1896,0.12,Basso
2385,0.12,Basso
654,0.12,Basso
5568,0.12,Basso
5570,0.12,Basso
298,0.12,Basso
4070,0.12,Basso
2508,0.12,Basso
5302,0.12,Basso
4786,0.12,Basso
1820,0.12,Basso
2486,0.12,Basso
1499,0.12,Basso
1517,0.12,Basso
944,0.12,Basso
2490,0.12,Basso
10,0.12,Basso
6854,0.11846708943800568,Basso
1521,0.11,Basso
5488,0.11,Basso
5079,0.11,Basso
4523,0.11,Basso
6196,0.11,Basso
6191,0.11,Basso
5073,0.11,Basso
3548,0.11,Basso
3568,0.11,Basso
5153,0.11,Basso
6644,0.11,Basso
5304,0.11,Basso
4076,0.11,Basso
4784,0.11,Basso
2498,0.11,Basso
563,0.11,Basso
2011,0.11,Basso
2691,0.11,Basso
1134,0.11,Basso
649,0.11,Basso
675,0.11,Basso
6150,0.11,Basso
2380,0.11,Basso
3534,0.11,Basso
718,0.11,Basso
6007,0.11,Basso
3824,0.11,Basso
769,0.11,Basso
6840,0.11,Basso
616,0.11,Basso
791,0.11,Basso
5958,0.11,Basso
5952,0.11,Basso
6406,0.11,Basso
511,0.11,Basso
5017,0.11,Basso
5014,0.11,Basso
5009,0.11,Basso
2145,0.11,Basso
627,0.11,Basso
4157,0.11,Basso
6536,0.11,Basso
1689,0.11,Basso
4574,0.11,Basso
3519,0.11,Basso
2878,0.11,Basso
2376,0.11,Basso
2660,0.11,Basso
4850,0.11,Basso
6745,0.11,Basso
1106,0.11,Basso
887,0.11,Basso
3889,0.11,Basso
1690,0.11,Basso
1904,0.11,Basso
736,0.11,Basso
5624,0.11,Basso
4944,0.11,Basso
5661,0.11,Basso
6823,0.11,Basso
1356,0.11,Basso
6685,0.11,Basso
2594,0.11,Basso
4854,0.11,Basso
1744,0.11,Basso
199,0.11,Basso
1871,0.11,Basso
5748,0.11,Basso
2968,0.11,Basso
311,0.11,Basso
379,0.11,Basso
6003,0.11,Basso
5355,0.11,Basso
6704,0.11,Basso
1787,0.11,Basso
3484,0.11,Basso
3457,0.11,Basso
5847,0.11,Basso
4246,0.11,Basso
4383,0.11,Basso
6932,0.11,Basso
2426,0.11,Basso
6203,0.11,Basso
1184,0.11,Basso
4886,0.11,Basso
5146,0.11,Basso
6910,0.11,Basso
2410,0.11,Basso
833,0.11,Basso
6617,0.11,Basso
2100,0.11,Basso
6979,0.11,Basso
6755,0.11,Basso
6608,0.11,Basso
1584,0.11,Basso
1581,0.11,Basso
679,0.11,Basso
708,0.11,Basso
707,0.11,Basso
2905,0.11,Basso
1427,0.11,Basso
5203,0.11,Basso
603,0.11,Basso
1051,0.11,Basso
4685,0.11,Basso
4425,0.11,Basso
5241,0.11,Basso
759,0.11,Basso
1754,0.11,Basso
2433,0.11,Basso
2327,0.11,Basso
2656,0.11,Basso
1957,0.11,Basso
5234,0.11,Basso
5261,0.11,Basso
6966,0.11,Basso
3947,0.11,Basso
1461,0.11,Basso
6820,0.11,Basso
1179,0.11,Basso
1865,0.11,Basso
1850,0.11,Basso
401,0.11,Basso
1283,0.11,Basso
282,0.11,Basso
6950,0.11,Basso
795,0.11,Basso
953,0.11,Basso
908,0.11,Basso
5066,0.11,Basso
3594,0.11,Basso
4366,0.11,Basso
5166,0.11,Basso
5577,0.11,Basso
1679,0.11,Basso
7031,0.11,Basso
1296,0.11,Basso
4554,0.11,Basso
6173,0.11,Basso
5595,0.10846708943800568,Basso
5388,0.10579988016776513,Basso
556,0.10018856256459294,Basso
6792,0.1,Basso
5425,0.1,Basso
441,0.1,Basso
2026,0.1,Basso
2717,0.1,Basso
414,0.1,Basso
4105,0.1,Basso
2255,0.1,Basso
2885,0.1,Basso
6167,0.1,Basso
5253,0.1,Basso
3938,0.1,Basso
3808,0.1,Basso
924,0.1,Basso
6787,0.1,Basso
3153,0.1,Basso
3151,0.1,Basso
1443,0.1,Basso
5372,0.1,Basso
3948,0.1,Basso
81,0.1,Basso
4457,0.1,Basso
1247,0.1,Basso
3198,0.1,Basso
6112,0.1,Basso
93,0.1,Basso
4422,0.1,Basso
3214,0.1,Basso
1078,0.1,Basso
2429,0.1,Basso
749,0.1,Basso
2825,0.1,Basso
2826,0.1,Basso
1951,0.1,Basso
1601,0.1,Basso
1586,0.1,Basso
5935,0.1,Basso
2576,0.1,Basso
1585,0.1,Basso
2604,0.1,Basso
413,0.1,Basso
4865,0.1,Basso
6907,0.1,Basso
3869,0.1,Basso
6666,0.1,Basso
2728,0.1,Basso
2089,0.1,Basso
3712,0.1,Basso
1729,0.1,Basso
5765,0.1,Basso
6981,0.1,Basso
613,0.1,Basso
319,0.1,Basso
262,0.1,Basso
264,0.1,Basso
4252,0.1,Basso
5851,0.1,Basso
5854,0.1,Basso
807,0.1,Basso
6132,0.1,Basso
2992,0.1,Basso
576,0.1,Basso
4559,0.1,Basso
5744,0.1,Basso
4603,0.1,Basso
1889,0.1,Basso
3491,0.1,Basso
2045,0.1,Basso
2046,0.1,Basso
6454,0.1,Basso
4346,0.1,Basso
4348,0.1,Basso
4317,0.1,Basso
2556,0.1,Basso
2596,0.1,Basso
101,0.1,Basso
4984,0.1,Basso
1394,0.1,Basso
4400,0.1,Basso
3100,0.1,Basso
1030,0.1,Basso
2778,0.1,Basso
4054,0.1,Basso
5623,0.1,Basso
6777,0.1,Basso
6156,0.1,Basso
2774,0.1,Basso
2141,0.1,Basso
1716,0.1,Basso
1722,0.1,Basso
3284,0.1,Basso
4707,0.1,Basso
6361,0.1,Basso
5983,0.1,Basso
3094,0.1,Basso
3799,0.1,Basso
366,0.1,Basso
3517,0.1,Basso
3659,0.1,Basso
4542,0.1,Basso
558,0.1,Basso
4351,0.1,Basso
3290,0.1,Basso
5473,0.1,Basso
2684,0.1,Basso
2687,0.1,Basso
2840,0.1,Basso
3376,0.1,Basso
5021,0.1,Basso
3070,0.1,Basso
2110,0.1,Basso
3075,0.1,Basso
3080,0.1,Basso
6700,0.1,Basso
3654,0.1,Basso
3560,0.1,Basso
2416,0.1,Basso
3813,0.1,Basso
6031,0.1,Basso
452,0.1,Basso
4828,0.1,Basso
1100,0.1,Basso
2434,0.1,Basso
2553,0.1,Basso
6394,0.1,Basso
2311,0.1,Basso
4333,0.1,Basso
466,0.1,Basso
653,0.1,Basso
6636,0.1,Basso
6954,0.1,Basso
5869,0.1,Basso
4075,0.1,Basso
5892,0.1,Basso
300,0.1,Basso
5033,0.1,Basso
3573,0.1,Basso
4540,0.1,Basso
5106,0.1,Basso
5881,0.1,Basso
6642,0.1,Basso
4116,0.1,Basso
7025,0.1,Basso
3110,0.09693417887601137,Basso
367,0.09693417887601137,Basso
6336,0.09,Basso
1523,0.09,Basso
2489,0.09,Basso
4095,0.09,Basso
4133,0.09,Basso
5210,0.09,Basso
5567,0.09,Basso
280,0.09,Basso
3624,0.09,Basso
6335,0.09,Basso
923,0.09,Basso
6533,0.09,Basso
1305,0.09,Basso
1278,0.09,Basso
1838,0.09,Basso
2216,0.09,Basso
2181,0.09,Basso
6432,0.09,Basso
2467,0.09,Basso
1535,0.09,Basso
1497,0.09,Basso
5856,0.09,Basso
5766,0.09,Basso
1894,0.09,Basso
3557,0.09,Basso
3606,0.09,Basso
1833,0.09,Basso
3572,0.09,Basso
2417,0.09,Basso
2147,0.09,Basso
1041,0.09,Basso
4053,0.09,Basso
5921,0.09,Basso
2766,0.09,Basso
4989,0.09,Basso
2315,0.09,Basso
4163,0.09,Basso
4207,0.09,Basso
2648,0.09,Basso
2365,0.09,Basso
3628,0.09,Basso
2625,0.09,Basso
3108,0.09,Basso
548,0.09,Basso
3986,0.09,Basso
778,0.09,Basso
2969,0.09,Basso
2128,0.09,Basso
3116,0.09,Basso
3117,0.09,Basso
3162,0.09,Basso
593,0.09,Basso
321,0.09,Basso
5843,0.09,Basso
6004,0.09,Basso
1924,0.09,Basso
1593,0.09,Basso
5269,0.09,Basso
2769,0.09,Basso
5648,0.09,Basso
3170,0.09,Basso
3158,0.09,Basso
3180,0.09,Basso
1449,0.09,Basso
4268,0.09,Basso
2316,0.09,Basso
3225,0.09,Basso
1063,0.09,Basso
2984,0.09,Basso
6457,0.09,Basso
6459,0.09,Basso
6320,0.09,Basso
604,0.09,Basso
5222,0.09,Basso
6664,0.09,Basso
5762,0.09,Basso
66,0.09,Basso
6905,0.09,Basso
4294,0.09,Basso
5808,0.09,Basso
6857,0.09,Basso
667,0.09,Basso
766,0.09,Basso
4835,0.09,Basso
150,0.09,Basso
2055,0.09,Basso
2031,0.09,Basso
682,0.09,Basso
5259,0.09,Basso
1782,0.09,Basso
1464,0.09,Basso
3442,0.09,Basso
6180,0.09,Basso
2546,0.09,Basso
5478,0.09,Basso
6087,0.09,Basso
7000,0.09,Basso
2796,0.09,Basso
6081,0.09,Basso
4355,0.09,Basso
4799,0.09,Basso
5665,0.09,Basso
442,0.09,Basso
6713,0.09,Basso
1220,0.09,Basso
1939,0.09,Basso
1714,0.09,Basso
5167,0.09,Basso
6841,0.09,Basso
1157,0.09,Basso
1966,0.09,Basso
4788,0.09,Basso
4379,0.09,Basso
243,0.09,Basso
1372,0.09,Basso
5414,0.09,Basso
2313,0.09,Basso
1166,0.09,Basso
1169,0.09,Basso
1170,0.09,Basso
6927,0.09,Basso
6072,0.09,Basso
1973,0.09,Basso
4709,0.09,Basso
4713,0.09,Basso
6677,0.09,Basso
2421,0.09,Basso
6286,0.09,Basso
6484,0.09,Basso
3425,0.09,Basso
6682,0.09,Basso
4717,0.09,Basso
6814,0.09,Basso
2663,0.09,Basso
6274,0.09,Basso
6264,0.09,Basso
6373,0.09,Basso
1357,0.09,Basso
3419,0.09,Basso
3768,0.09,Basso
5802,0.09,Basso
4394,0.09,Basso
2597,0.09,Basso
2266,0.09,Basso
510,0.09,Basso
4111,0.09,Basso
4112,0.09,Basso
5605,0.09,Basso
6171,0.09,Basso
2172,0.09,Basso
490,0.09,Basso
3583,0.09,Basso
6194,0.09,Basso
129,0.09,Basso
7035,0.09,Basso
6230,0.0839631886911963,Basso
1393,0.0835916974739916,Basso
2732,0.08,Basso
2762,0.08,Basso
25,0.08,Basso
4510,0.08,Basso
4520,0.08,Basso
3602,0.08,Basso
1827,0.08,Basso
1274,0.08,Basso
4533,0.08,Basso
4066,0.08,Basso
6948,0.08,Basso
6382,0.08,Basso
6937,0.08,Basso
6564,0.08,Basso
1408,0.08,Basso
4387,0.08,Basso
6405,0.08,Basso
1508,0.08,Basso
3575,0.08,Basso
351,0.08,Basso
3757,0.08,Basso
6272,0.08,Basso
2257,0.08,Basso
1741,0.08,Basso
5248,0.08,Basso
3412,0.08,Basso
3417,0.08,Basso
3434,0.08,Basso
6050,0.08,Basso
6058,0.08,Basso
2457,0.08,Basso
3060,0.08,Basso
2462,0.08,Basso
1560,0.08,Basso
1488,0.08,Basso
361,0.08,Basso
5990,0.08,Basso
4440,0.08,Basso
4419,0.08,Basso
2903,0.08,Basso
3449,0.08,Basso
169,0.08,Basso
172,0.08,Basso
1726,0.08,Basso
1494,0.08,Basso
5769,0.08,Basso
3530,0.08,Basso
2411,0.08,Basso
2622,0.08,Basso
